league_name,team,matchday,last5_fulltime_goals_for_mean,last5_fulltime_goals_against_mean,last5_1sthalf_goals_for_mean,last5_1sthalf_goals_against_mean,last5_2ndhalf_goals_for_mean,last5_2ndhalf_goals_against_mean
Serie A,ACF Fiorentina,13,1.2,2.2,0.4,1.2,0.8,1.0
Serie A,ACF Fiorentina,14,1.6,2.0,0.6,1.2,1.0,0.8
Serie A,ACF Fiorentina,15,2.0,1.4,0.8,0.8,1.2,0.6
Serie A,ACF Fiorentina,16,2.0,1.6,1.0,0.8,1.0,0.8
Serie A,ACF Fiorentina,17,1.6,1.0,1.0,0.4,0.6,0.6
Serie A,ACF Fiorentina,18,1.6,1.0,0.8,0.2,0.8,0.8
Serie A,ACF Fiorentina,19,1.2,1.4,0.6,0.4,0.6,1.0
Serie A,ACF Fiorentina,20,0.8,1.4,0.4,0.6,0.4,0.8
Serie A,ACF Fiorentina,21,0.8,1.2,0.2,0.6,0.6,0.6
Serie A,ACF Fiorentina,22,0.8,1.4,0.2,0.8,0.6,0.6
Serie A,ACF Fiorentina,23,0.4,1.4,0.2,1.0,0.2,0.4
Serie A,ACF Fiorentina,24,0.6,1.2,0.2,1.0,0.4,0.2
Serie A,ACF Fiorentina,25,1.2,1.0,0.6,0.8,0.6,0.2
Serie A,ACF Fiorentina,26,1.4,1.0,0.6,0.6,0.8,0.4
Serie A,ACF Fiorentina,27,1.6,0.6,0.6,0.4,1.0,0.2
Serie A,ACF Fiorentina,28,1.8,0.4,0.8,0.2,1.0,0.2
Serie A,ACF Fiorentina,29,1.8,0.2,0.8,0.0,1.0,0.2
Serie A,ACF Fiorentina,30,1.4,0.4,0.6,0.2,0.8,0.2
Serie A,ACF Fiorentina,31,1.2,0.4,0.6,0.4,0.6,0.0
Serie A,ACF Fiorentina,32,1.2,1.0,0.8,0.8,0.4,0.2
Serie A,ACF Fiorentina,33,2.0,1.0,0.8,0.8,1.2,0.2
Serie A,ACF Fiorentina,34,2.4,1.6,1.0,1.0,1.4,0.6
Serie A,ACF Fiorentina,35,2.2,1.6,0.8,0.8,1.4,0.8
Serie A,ACF Fiorentina,36,2.4,1.4,1.0,0.6,1.4,0.8
Serie A,ACF Fiorentina,37,2.2,1.0,0.6,0.2,1.6,0.8
Serie A,ACF Fiorentina,38,1.6,1.2,0.4,0.4,1.2,0.8
Serie A,AS Roma,6,1.2,1.0,0.6,0.4,0.6,0.6
Serie A,AS Roma,7,1.4,1.2,0.6,0.6,0.8,0.6
Serie A,AS Roma,8,1.2,1.4,0.6,0.8,0.6,0.6
Serie A,AS Roma,9,1.4,1.4,0.8,0.8,0.6,0.6
Serie A,AS Roma,10,1.2,1.6,0.6,1.0,0.6,0.6
Serie A,AS Roma,11,1.4,0.8,0.8,0.8,0.6,0.0
Serie A,AS Roma,12,1.0,0.8,0.6,0.6,0.4,0.2
Serie A,AS Roma,13,1.6,0.8,0.8,0.6,0.8,0.2
Serie A,AS Roma,14,1.2,0.8,0.6,0.6,0.6,0.2
Serie A,AS Roma,15,1.0,0.8,0.4,0.4,0.6,0.4
Serie A,AS Roma,16,1.0,1.0,0.2,0.4,0.8,0.6
Serie A,AS Roma,17,1.2,0.8,0.4,0.4,0.8,0.4
Serie A,AS Roma,18,1.0,1.0,0.2,0.4,0.8,0.6
Serie A,AS Roma,19,1.4,0.8,0.4,0.2,1.0,0.6
Serie A,AS Roma,20,1.6,0.6,0.6,0.2,1.0,0.4
Serie A,AS Roma,21,1.6,0.8,0.6,0.4,1.0,0.4
Serie A,AS Roma,22,1.8,0.8,0.8,0.4,1.0,0.4
Serie A,AS Roma,23,1.6,0.6,1.0,0.4,0.6,0.2
Serie A,AS Roma,24,1.4,0.6,1.0,0.4,0.4,0.2
Serie A,AS Roma,25,1.2,1.0,0.8,0.6,0.4,0.4
Serie A,AS Roma,26,1.2,0.6,0.8,0.4,0.4,0.2
Serie A,AS Roma,27,1.4,1.4,0.6,1.0,0.8,0.4
Serie A,AS Roma,28,1.2,1.4,0.4,0.8,0.8,0.6
Serie A,AS Roma,29,1.6,1.4,0.2,0.8,1.4,0.6
Serie A,AS Roma,30,1.6,1.0,0.4,0.6,1.2,0.4
Serie A,AS Roma,31,2.0,1.0,0.6,0.6,1.4,0.4
Serie A,AS Roma,32,1.6,0.8,0.4,0.2,1.2,0.6
Serie A,AS Roma,33,1.8,0.8,0.4,0.2,1.4,0.6
Serie A,AS Roma,34,1.4,1.0,0.6,0.4,0.8,0.6
Serie A,AS Roma,35,1.2,1.4,0.4,0.6,0.8,0.8
Serie A,AS Roma,36,0.6,1.4,0.2,0.6,0.4,0.8
Serie A,AS Roma,37,0.8,1.2,0.2,0.6,0.6,0.6
Serie A,AS Roma,38,0.8,1.4,0.4,0.6,0.4,0.8
Serie A,Atalanta BC,6,1.8,0.4,0.6,0.0,1.2,0.4
Serie A,Atalanta BC,7,1.6,0.6,0.4,0.0,1.2,0.6
Serie A,Atalanta BC,8,1.6,0.4,0.4,0.0,1.2,0.4
Serie A,Atalanta BC,9,1.6,0.4,0.4,0.0,1.2,0.4
Serie A,Atalanta BC,10,1.4,0.6,0.4,0.0,1.0,0.6
Serie A,Atalanta BC,11,1.4,0.8,0.6,0.2,0.8,0.6
Serie A,Atalanta BC,12,1.2,1.0,0.6,0.4,0.6,0.6
Serie A,Atalanta BC,13,1.4,1.0,0.6,0.4,0.8,0.6
Serie A,Atalanta BC,14,1.4,1.4,0.8,0.8,0.6,0.6
Serie A,Atalanta BC,15,1.2,1.4,0.8,1.2,0.4,0.2
Serie A,Atalanta BC,16,1.2,1.8,0.8,1.2,0.4,0.6
Serie A,Atalanta BC,17,1.6,1.8,0.8,1.4,0.8,0.4
Serie A,Atalanta BC,18,1.6,2.0,0.6,1.6,1.0,0.4
Serie A,Atalanta BC,19,3.0,2.0,1.4,1.4,1.6,0.6
Serie A,Atalanta BC,20,3.4,2.2,1.4,1.4,2.0,0.8
Serie A,Atalanta BC,21,3.4,1.6,1.4,1.2,2.0,0.4
Serie A,Atalanta BC,22,3.0,1.4,1.4,0.8,1.6,0.6
Serie A,Atalanta BC,23,3.0,1.2,1.6,0.6,1.4,0.6
Serie A,Atalanta BC,24,1.6,1.2,0.6,0.6,1.0,0.6
Serie A,Atalanta BC,25,1.0,1.0,0.4,0.4,0.6,0.6
Serie A,Atalanta BC,26,0.6,1.0,0.2,0.4,0.4,0.6
Serie A,Atalanta BC,27,0.6,1.2,0.2,0.4,0.4,0.8
Serie A,Atalanta BC,28,0.6,1.4,0.0,0.6,0.6,0.8
Serie A,Atalanta BC,29,1.0,1.2,0.2,0.4,0.8,0.8
Serie A,Atalanta BC,30,1.0,1.2,0.2,0.2,0.8,1.0
Serie A,Atalanta BC,31,1.2,1.4,0.4,0.2,0.8,1.2
Serie A,Atalanta BC,32,1.8,1.2,0.6,0.2,1.2,1.0
Serie A,Atalanta BC,33,1.8,1.2,0.8,0.0,1.0,1.2
Serie A,Atalanta BC,34,1.8,1.4,0.8,0.2,1.0,1.2
Serie A,Atalanta BC,35,1.8,1.4,0.8,0.2,1.0,1.2
Serie A,Atalanta BC,36,1.6,1.4,0.6,0.2,1.0,1.2
Serie A,Atalanta BC,37,1.6,1.4,0.6,0.4,1.0,1.0
Serie A,Atalanta BC,38,1.6,1.8,0.6,0.8,1.0,1.0
Serie A,Bologna FC 1909,6,1.0,1.6,0.6,0.6,0.4,1.0
Serie A,Bologna FC 1909,7,1.2,1.4,0.4,0.6,0.8,0.8
Serie A,Bologna FC 1909,8,1.0,1.4,0.2,0.4,0.8,1.0
Serie A,Bologna FC 1909,9,1.0,1.6,0.2,0.4,0.8,1.2
Serie A,Bologna FC 1909,10,1.0,1.6,0.4,0.4,0.6,1.2
Serie A,Bologna FC 1909,11,1.0,1.8,0.4,0.4,0.6,1.4
Serie A,Bologna FC 1909,12,1.0,1.6,0.8,0.4,0.2,1.2
Serie A,Bologna FC 1909,13,1.4,1.6,0.8,0.4,0.6,1.2
Serie A,Bologna FC 1909,14,1.8,1.2,0.8,0.4,1.0,0.8
Serie A,Bologna FC 1909,15,1.8,2.2,0.8,1.0,1.0,1.2
Serie A,Bologna FC 1909,16,2.0,1.6,0.8,0.8,1.2,0.8
Serie A,Bologna FC 1909,17,1.6,1.8,0.4,1.0,1.2,0.8
Serie A,Bologna FC 1909,18,1.4,2.0,0.6,1.0,0.8,1.0
Serie A,Bologna FC 1909,19,1.4,2.0,0.6,1.0,0.8,1.0
Serie A,Bologna FC 1909,20,1.4,1.0,0.4,0.4,1.0,0.6
Serie A,Bologna FC 1909,21,1.2,1.0,0.4,0.4,0.8,0.6
Serie A,Bologna FC 1909,22,1.6,1.0,0.6,0.4,1.0,0.6
Serie A,Bologna FC 1909,23,1.4,0.8,0.4,0.6,1.0,0.2
Serie A,Bologna FC 1909,24,1.4,0.8,0.6,0.4,0.8,0.4
Serie A,Bologna FC 1909,25,1.4,0.6,0.6,0.4,0.8,0.2
Serie A,Bologna FC 1909,26,1.0,0.8,0.4,0.6,0.6,0.2
Serie A,Bologna FC 1909,27,0.6,0.6,0.2,0.4,0.4,0.2
Serie A,Bologna FC 1909,28,1.0,0.8,0.4,0.4,0.6,0.4
Serie A,Bologna FC 1909,29,1.2,0.6,0.6,0.4,0.6,0.2
Serie A,Bologna FC 1909,30,1.4,0.6,0.6,0.4,0.8,0.2
Serie A,Bologna FC 1909,31,1.6,0.6,0.8,0.4,0.8,0.2
Serie A,Bologna FC 1909,32,1.8,1.0,0.8,0.6,1.0,0.4
Serie A,Bologna FC 1909,33,1.6,0.8,0.8,0.4,0.8,0.4
Serie A,Bologna FC 1909,34,1.2,1.4,0.4,0.8,0.8,0.6
Serie A,Bologna FC 1909,35,1.0,1.6,0.6,1.0,0.4,0.6
Serie A,Bologna FC 1909,36,0.8,1.4,0.4,0.8,0.4,0.6
Serie A,Bologna FC 1909,37,1.6,1.2,1.0,0.6,0.6,0.6
Serie A,Bologna FC 1909,38,1.8,1.4,0.8,0.8,1.0,0.6
Serie A,Empoli FC,6,0.8,1.0,0.6,0.6,0.2,0.4
Serie A,Empoli FC,7,1.0,1.2,0.8,0.6,0.2,0.6
Serie A,Empoli FC,8,1.2,1.2,0.8,0.6,0.4,0.6
Serie A,Empoli FC,9,1.2,1.6,0.6,0.4,0.6,1.2
Serie A,Empoli FC,10,1.2,1.6,0.4,0.4,0.8,1.2
Serie A,Empoli FC,11,1.0,1.2,0.4,0.2,0.6,1.0
Serie A,Empoli FC,12,0.8,1.6,0.2,0.2,0.6,1.4
Serie A,Empoli FC,13,0.6,2.0,0.2,0.4,0.4,1.6
Serie A,Empoli FC,14,0.6,1.4,0.2,0.4,0.4,1.0
Serie A,Empoli FC,15,0.4,1.6,0.2,0.4,0.2,1.2
Serie A,Empoli FC,16,0.6,1.6,0.0,0.4,0.6,1.2
Serie A,Empoli FC,17,0.8,1.0,0.2,0.2,0.6,0.8
Serie A,Empoli FC,18,1.2,1.0,0.2,0.2,1.0,0.8
Serie A,Empoli FC,19,1.2,1.0,0.2,0.2,1.0,0.8
Serie A,Empoli FC,20,1.4,0.6,0.2,0.2,1.2,0.4
Serie A,Empoli FC,21,1.4,1.0,0.4,0.2,1.0,0.8
Serie A,Empoli FC,22,1.2,1.2,0.2,0.6,1.0,0.6
Serie A,Empoli FC,23,1.2,1.2,0.2,0.8,1.0,0.4
Serie A,Empoli FC,24,1.2,1.4,0.4,0.8,0.8,0.6
Serie A,Empoli FC,25,1.0,1.8,0.4,1.2,0.6,0.6
Serie A,Empoli FC,26,0.8,1.8,0.2,1.4,0.6,0.4
Serie A,Empoli FC,27,0.8,1.6,0.2,1.0,0.6,0.6
Serie A,Empoli FC,28,0.6,1.6,0.4,0.6,0.2,1.0
Serie A,Empoli FC,29,0.6,1.4,0.2,0.6,0.4,0.8
Serie A,Empoli FC,30,0.6,1.0,0.2,0.2,0.4,0.8
Serie A,Empoli FC,31,0.4,0.8,0.2,0.2,0.2,0.6
Serie A,Empoli FC,32,0.4,1.2,0.2,0.2,0.2,1.0
Serie A,Empoli FC,33,0.4,1.2,0.2,0.2,0.2,1.0
Serie A,Empoli FC,34,0.8,1.4,0.6,0.2,0.2,1.2
Serie A,Empoli FC,35,1.2,1.6,0.8,0.2,0.4,1.4
Serie A,Empoli FC,36,1.4,1.6,0.8,0.2,0.6,1.4
Serie A,Empoli FC,37,2.2,1.2,1.2,0.2,1.0,1.0
Serie A,Empoli FC,38,2.2,1.0,1.0,0.2,1.2,0.8
Serie A,FC Internazionale Milano,6,2.2,1.6,1.0,0.4,1.2,1.2
Serie A,FC Internazionale Milano,7,2.0,1.4,0.8,0.4,1.2,1.0
Serie A,FC Internazionale Milano,8,1.6,2.0,0.8,0.6,0.8,1.4
Serie A,FC Internazionale Milano,9,1.6,1.8,1.0,0.6,0.6,1.2
Serie A,FC Internazionale Milano,10,1.4,1.8,0.8,0.6,0.6,1.2
Serie A,FC Internazionale Milano,11,1.4,1.2,0.8,0.4,0.6,0.8
Serie A,FC Internazionale Milano,12,2.0,1.8,1.2,0.6,0.8,1.2
Serie A,FC Internazionale Milano,13,2.4,1.2,1.4,0.4,1.0,0.8
Serie A,FC Internazionale Milano,14,2.2,1.2,1.2,0.2,1.0,1.0
Serie A,FC Internazionale Milano,15,3.0,1.2,1.6,0.4,1.4,0.8
Serie A,FC Internazionale Milano,16,3.2,1.6,1.6,0.6,1.6,1.0
Serie A,FC Internazionale Milano,17,2.6,1.0,1.2,0.4,1.4,0.6
Serie A,FC Internazionale Milano,18,2.4,1.4,1.2,0.6,1.2,0.8
Serie A,FC Internazionale Milano,19,2.6,1.0,1.4,0.6,1.2,0.4
Serie A,FC Internazionale Milano,20,1.4,1.0,0.8,0.4,0.6,0.6
Serie A,FC Internazionale Milano,21,1.2,0.8,0.8,0.4,0.4,0.4
Serie A,FC Internazionale Milano,22,1.2,0.8,1.0,0.4,0.2,0.4
Serie A,FC Internazionale Milano,23,0.8,0.4,0.6,0.2,0.2,0.2
Serie A,FC Internazionale Milano,24,1.2,0.6,0.6,0.4,0.6,0.2
Serie A,FC Internazionale Milano,25,1.2,0.6,0.6,0.4,0.6,0.2
Serie A,FC Internazionale Milano,26,1.2,0.4,0.6,0.2,0.6,0.2
Serie A,FC Internazionale Milano,27,1.2,0.8,0.4,0.2,0.8,0.6
Serie A,FC Internazionale Milano,28,1.2,1.0,0.4,0.4,0.8,0.6
Serie A,FC Internazionale Milano,29,0.6,1.0,0.2,0.2,0.4,0.8
Serie A,FC Internazionale Milano,30,0.8,1.0,0.4,0.2,0.4,0.8
Serie A,FC Internazionale Milano,31,0.4,1.2,0.2,0.2,0.2,1.0
Serie A,FC Internazionale Milano,32,0.8,0.8,0.2,0.2,0.6,0.6
Serie A,FC Internazionale Milano,33,1.4,0.8,0.2,0.2,1.2,0.6
Serie A,FC Internazionale Milano,34,2.6,0.6,0.8,0.2,1.8,0.4
Serie A,FC Internazionale Milano,35,2.8,0.4,0.8,0.2,2.0,0.2
Serie A,FC Internazionale Milano,36,3.6,0.6,1.0,0.2,2.6,0.4
Serie A,FC Internazionale Milano,37,3.2,1.2,1.0,0.2,2.2,1.0
Serie A,FC Internazionale Milano,38,3.2,1.4,1.4,0.2,1.8,1.2
Serie A,Hellas Verona FC,6,1.2,1.8,0.8,1.0,0.4,0.8
Serie A,Hellas Verona FC,7,0.8,1.2,0.6,0.6,0.2,0.6
Serie A,Hellas Verona FC,8,0.6,1.4,0.4,0.6,0.2,0.8
Serie A,Hellas Verona FC,9,0.8,1.6,0.6,0.6,0.2,1.0
Serie A,Hellas Verona FC,10,0.8,1.8,0.6,0.6,0.2,1.2
Serie A,Hellas Verona FC,11,0.6,2.0,0.4,0.6,0.2,1.4
Serie A,Hellas Verona FC,12,0.8,2.0,0.6,0.8,0.2,1.2
Serie A,Hellas Verona FC,13,1.0,2.2,0.8,0.8,0.2,1.4
Serie A,Hellas Verona FC,14,0.8,2.2,0.6,0.8,0.2,1.4
Serie A,Hellas Verona FC,15,0.6,2.0,0.6,0.6,0.0,1.4
Serie A,Hellas Verona FC,16,0.6,2.0,0.6,0.4,0.0,1.6
Serie A,Hellas Verona FC,17,0.6,1.8,0.6,0.2,0.0,1.6
Serie A,Hellas Verona FC,18,0.8,1.2,0.8,0.0,0.0,1.2
Serie A,Hellas Verona FC,19,0.8,1.0,0.8,0.2,0.0,0.8
Serie A,Hellas Verona FC,20,1.2,0.8,1.0,0.2,0.2,0.6
Serie A,Hellas Verona FC,21,1.2,0.6,1.0,0.4,0.2,0.2
Serie A,Hellas Verona FC,22,1.2,0.6,0.8,0.6,0.4,0.0
Serie A,Hellas Verona FC,23,1.0,0.6,0.6,0.6,0.4,0.0
Serie A,Hellas Verona FC,24,1.0,0.6,0.6,0.6,0.4,0.0
Serie A,Hellas Verona FC,25,0.6,1.2,0.4,1.0,0.2,0.2
Serie A,Hellas Verona FC,26,0.4,1.0,0.2,0.8,0.2,0.2
Serie A,Hellas Verona FC,27,0.4,1.0,0.2,0.6,0.2,0.4
Serie A,Hellas Verona FC,28,0.4,1.6,0.0,1.0,0.4,0.6
Serie A,Hellas Verona FC,29,0.4,1.6,0.0,0.8,0.4,0.8
Serie A,Hellas Verona FC,30,0.8,1.2,0.0,0.6,0.8,0.6
Serie A,Hellas Verona FC,31,0.8,1.2,0.0,0.6,0.8,0.6
Serie A,Hellas Verona FC,32,1.0,1.2,0.2,0.6,0.8,0.6
Serie A,Hellas Verona FC,33,1.0,0.8,0.2,0.4,0.8,0.4
Serie A,Hellas Verona FC,34,1.0,1.8,0.2,1.0,0.8,0.8
Serie A,Hellas Verona FC,35,0.8,1.6,0.2,0.8,0.6,0.8
Serie A,Hellas Verona FC,36,0.8,1.8,0.2,1.0,0.6,0.8
Serie A,Hellas Verona FC,37,0.6,2.2,0.2,1.2,0.4,1.0
Serie A,Hellas Verona FC,38,0.6,2.2,0.2,1.0,0.4,1.2
Serie A,Juventus FC,6,1.4,0.4,1.0,0.2,0.4,0.2
Serie A,Juventus FC,7,1.2,0.8,0.6,0.6,0.6,0.2
Serie A,Juventus FC,8,1.2,1.0,0.6,0.6,0.6,0.4
Serie A,Juventus FC,9,1.6,0.8,0.6,0.6,1.0,0.2
Serie A,Juventus FC,10,1.2,1.2,0.4,0.8,0.8,0.4
Serie A,Juventus FC,11,1.2,1.0,0.2,0.6,1.0,0.4
Serie A,Juventus FC,12,1.6,0.6,0.4,0.2,1.2,0.4
Serie A,Juventus FC,13,1.8,0.4,0.4,0.2,1.4,0.2
Serie A,Juventus FC,14,1.6,0.4,0.2,0.2,1.4,0.2
Serie A,Juventus FC,15,1.8,0.0,0.2,0.0,1.6,0.0
Serie A,Juventus FC,16,2.2,0.0,0.4,0.0,1.8,0.0
Serie A,Juventus FC,17,1.6,0.0,0.2,0.0,1.4,0.0
Serie A,Juventus FC,18,1.6,0.0,0.2,0.0,1.4,0.0
Serie A,Juventus FC,19,1.4,1.0,0.4,0.4,1.0,0.6
Serie A,Juventus FC,20,1.8,1.6,0.8,0.6,1.0,1.0
Serie A,Juventus FC,21,1.2,2.0,0.6,1.0,0.6,1.0
Serie A,Juventus FC,22,1.6,2.0,1.0,1.0,0.6,1.0
Serie A,Juventus FC,23,1.6,2.0,1.2,1.0,0.4,1.0
Serie A,Juventus FC,24,1.8,1.0,1.2,0.6,0.6,0.4
Serie A,Juventus FC,25,2.0,0.8,1.2,0.8,0.8,0.0
Serie A,Juventus FC,26,2.0,0.6,1.2,0.4,0.8,0.2
Serie A,Juventus FC,27,2.2,1.0,1.2,0.8,1.0,0.2
Serie A,Juventus FC,28,2.2,1.0,1.2,0.8,1.0,0.2
Serie A,Juventus FC,29,2.0,1.0,1.0,0.8,1.0,0.2
Serie A,Juventus FC,30,1.4,1.0,0.8,0.6,0.6,0.4
Serie A,Juventus FC,31,1.4,1.0,0.8,0.6,0.6,0.4
Serie A,Juventus FC,32,0.6,0.8,0.4,0.2,0.2,0.6
Serie A,Juventus FC,33,0.6,1.0,0.2,0.4,0.4,0.6
Serie A,Juventus FC,34,0.8,1.2,0.6,0.6,0.2,0.6
Serie A,Juventus FC,35,1.0,0.8,0.4,0.4,0.6,0.4
Serie A,Juventus FC,36,1.4,0.6,0.4,0.4,1.0,0.2
Serie A,Juventus FC,37,1.6,1.2,0.4,0.8,1.2,0.4
Serie A,Juventus FC,38,1.4,1.2,0.4,0.8,1.0,0.4
Serie A,SS Lazio,6,1.4,1.0,0.6,0.4,0.8,0.6
Serie A,SS Lazio,7,1.4,0.8,0.6,0.2,0.8,0.6
Serie A,SS Lazio,8,2.2,0.8,1.2,0.2,1.0,0.6
Serie A,SS Lazio,9,2.4,0.6,1.4,0.2,1.0,0.4
Serie A,SS Lazio,10,3.0,0.4,1.6,0.2,1.4,0.2
Serie A,SS Lazio,11,2.8,0.0,1.4,0.0,1.4,0.0
Serie A,SS Lazio,12,2.8,0.0,1.6,0.0,1.2,0.0
Serie A,SS Lazio,13,2.2,0.6,1.2,0.0,1.0,0.6
Serie A,SS Lazio,14,1.6,0.6,1.0,0.0,0.6,0.6
Serie A,SS Lazio,15,1.0,0.6,0.6,0.0,0.4,0.6
Serie A,SS Lazio,16,1.0,1.2,0.6,0.2,0.4,1.0
Serie A,SS Lazio,17,0.8,1.6,0.6,0.2,0.2,1.4
Serie A,SS Lazio,18,1.0,1.4,0.6,0.2,0.4,1.2
Serie A,SS Lazio,19,1.2,1.4,0.6,0.2,0.6,1.2
Serie A,SS Lazio,20,1.8,1.4,1.0,0.2,0.8,1.2
Serie A,SS Lazio,21,2.0,1.0,1.2,0.0,0.8,1.0
Serie A,SS Lazio,22,2.0,0.8,1.2,0.0,0.8,0.8
Serie A,SS Lazio,23,1.6,0.8,1.0,0.2,0.6,0.6
Serie A,SS Lazio,24,1.6,0.8,0.8,0.2,0.8,0.6
Serie A,SS Lazio,25,1.0,0.8,0.4,0.2,0.6,0.6
Serie A,SS Lazio,26,1.0,0.6,0.2,0.2,0.8,0.4
Serie A,SS Lazio,27,0.8,0.4,0.0,0.2,0.8,0.2
Serie A,SS Lazio,28,1.0,0.0,0.0,0.0,1.0,0.0
Serie A,SS Lazio,29,1.0,0.0,0.2,0.0,0.8,0.0
Serie A,SS Lazio,30,1.2,0.2,0.4,0.2,0.8,0.0
Serie A,SS Lazio,31,1.6,0.2,0.6,0.2,1.0,0.0
Serie A,SS Lazio,32,1.6,0.4,0.6,0.4,1.0,0.0
Serie A,SS Lazio,33,1.6,1.0,0.8,0.4,0.8,0.6
Serie A,SS Lazio,34,1.6,1.0,0.8,0.4,0.8,0.6
Serie A,SS Lazio,35,1.2,1.2,0.6,0.6,0.6,0.6
Serie A,SS Lazio,36,1.0,1.6,0.6,0.8,0.4,0.8
Serie A,SS Lazio,37,1.2,1.4,0.6,0.6,0.6,0.8
Serie A,SS Lazio,38,1.6,1.2,0.8,0.6,0.8,0.6
Serie A,SSC Napoli,6,2.4,0.8,1.2,0.6,1.2,0.2
Serie A,SSC Napoli,7,1.6,0.4,0.8,0.4,0.8,0.0
Serie A,SSC Napoli,8,1.2,0.6,0.4,0.4,0.8,0.2
Serie A,SSC Napoli,9,1.8,0.8,1.0,0.6,0.8,0.2
Serie A,SSC Napoli,10,2.4,0.8,1.0,0.4,1.4,0.4
Serie A,SSC Napoli,11,2.6,1.0,1.0,0.4,1.6,0.6
Serie A,SSC Napoli,12,2.6,1.0,1.0,0.4,1.6,0.6
Serie A,SSC Napoli,13,3.0,0.8,1.6,0.4,1.4,0.4
Serie A,SSC Napoli,14,2.8,0.8,1.4,0.4,1.4,0.4
Serie A,SSC Napoli,15,2.4,0.6,1.2,0.4,1.2,0.2
Serie A,SSC Napoli,16,2.4,0.6,1.4,0.2,1.0,0.4
Serie A,SSC Napoli,17,2.2,0.8,1.4,0.2,0.8,0.6
Serie A,SSC Napoli,18,1.8,0.8,1.0,0.2,0.8,0.6
Serie A,SSC Napoli,19,2.4,0.8,1.0,0.2,1.4,0.6
Serie A,SSC Napoli,20,2.4,0.8,1.2,0.2,1.2,0.6
Serie A,SSC Napoli,21,2.2,0.6,1.0,0.2,1.2,0.4
Serie A,SSC Napoli,22,2.8,0.4,1.0,0.2,1.8,0.2
Serie A,SSC Napoli,23,3.0,0.4,1.0,0.2,2.0,0.2
Serie A,SSC Napoli,24,2.4,0.2,1.0,0.0,1.4,0.2
Serie A,SSC Napoli,25,2.4,0.2,1.2,0.0,1.2,0.2
Serie A,SSC Napoli,26,2.0,0.2,1.0,0.0,1.0,0.2
Serie A,SSC Napoli,27,1.8,0.2,1.0,0.0,0.8,0.2
Serie A,SSC Napoli,28,2.0,0.2,1.2,0.0,0.8,0.2
Serie A,SSC Napoli,29,1.6,1.0,0.8,0.4,0.8,0.6
Serie A,SSC Napoli,30,1.6,1.2,0.6,0.4,1.0,0.8
Serie A,SSC Napoli,31,1.6,1.0,0.6,0.4,1.0,0.6
Serie A,SSC Napoli,32,1.4,1.0,0.6,0.4,0.8,0.6
Serie A,SSC Napoli,33,0.8,1.2,0.2,0.4,0.6,0.8
Serie A,SSC Napoli,34,1.0,0.6,0.2,0.2,0.8,0.4
Serie A,SSC Napoli,35,0.8,0.4,0.0,0.2,0.8,0.2
Serie A,SSC Napoli,36,0.8,0.8,0.0,0.4,0.8,0.4
Serie A,SSC Napoli,37,1.2,1.0,0.0,0.4,1.2,0.6
Serie A,SSC Napoli,38,1.4,1.2,0.2,0.4,1.2,0.8
Serie A,Spezia Calcio,6,1.0,1.8,0.8,0.8,0.2,1.0
Serie A,Spezia Calcio,7,0.8,2.0,0.6,0.8,0.2,1.2
Serie A,Spezia Calcio,8,1.2,1.6,0.8,0.8,0.4,0.8
Serie A,Spezia Calcio,9,0.8,2.0,0.4,1.0,0.4,1.0
Serie A,Spezia Calcio,10,0.8,2.0,0.4,1.0,0.4,1.0
Serie A,Spezia Calcio,11,0.8,2.0,0.6,1.0,0.2,1.0
Serie A,Spezia Calcio,12,0.8,2.0,0.6,1.0,0.2,1.0
Serie A,Spezia Calcio,13,0.6,2.2,0.6,1.0,0.0,1.2
Serie A,Spezia Calcio,14,0.8,1.8,0.6,0.8,0.2,1.0
Serie A,Spezia Calcio,15,1.0,1.6,0.8,0.8,0.2,0.8
Serie A,Spezia Calcio,16,1.0,1.4,0.4,0.8,0.6,0.6
Serie A,Spezia Calcio,17,1.4,1.6,0.8,0.8,0.6,0.8
Serie A,Spezia Calcio,18,1.2,1.2,0.6,0.6,0.6,0.6
Serie A,Spezia Calcio,19,1.2,0.8,0.8,0.4,0.4,0.4
Serie A,Spezia Calcio,20,1.0,1.0,0.6,0.4,0.4,0.6
Serie A,Spezia Calcio,21,0.6,1.2,0.6,0.4,0.0,0.8
Serie A,Spezia Calcio,22,0.2,1.4,0.2,0.4,0.0,1.0
Serie A,Spezia Calcio,23,0.6,1.8,0.6,0.4,0.0,1.4
Serie A,Spezia Calcio,24,0.4,2.2,0.4,0.6,0.0,1.6
Serie A,Spezia Calcio,25,0.8,2.2,0.6,0.6,0.2,1.6
Serie A,Spezia Calcio,26,0.8,1.8,0.6,0.4,0.2,1.4
Serie A,Spezia Calcio,27,1.2,1.4,0.6,0.4,0.6,1.0
Serie A,Spezia Calcio,28,0.8,1.2,0.2,0.4,0.6,0.8
Serie A,Spezia Calcio,29,1.0,1.0,0.2,0.4,0.8,0.6
Serie A,Spezia Calcio,30,0.8,0.8,0.2,0.4,0.6,0.4
Serie A,Spezia Calcio,31,0.8,1.4,0.2,0.6,0.6,0.8
Serie A,Spezia Calcio,32,0.6,1.4,0.2,0.8,0.4,0.6
Serie A,Spezia Calcio,33,0.6,1.6,0.2,1.0,0.4,0.6
Serie A,Spezia Calcio,34,0.8,2.0,0.4,1.0,0.4,1.0
